"Tanggal","Source","Major","Total_Spending","Bulan","Month","Day","Week","Sources"
2023-11-24,"Google Ads","product_management",60622,Nov 2023,Nov 2023,24,"4","Google Ads"
2023-11-25,"Google Ads","product_management",59891,Nov 2023,Nov 2023,25,"4","Google Ads"
2023-11-26,"Google Ads","product_management",19321,Nov 2023,Nov 2023,26,"4","Google Ads"
2023-11-27,"Google Ads","product_management",25743,Nov 2023,Nov 2023,27,"4","Google Ads"
2023-11-28,"Google Ads","product_management",68232,Nov 2023,Nov 2023,28,"4","Google Ads"
2023-11-29,"Google Ads","product_management",68366,Nov 2023,Nov 2023,29,"5","Google Ads"
2023-11-30,"Google Ads","product_management",33993,Nov 2023,Nov 2023,30,"5","Google Ads"
2023-12-01,"Google Ads","product_management",58082,Dec 2023,Dec 2023,1,"1","Google Ads"
2023-12-02,"Google Ads","product_management",21539,Dec 2023,Dec 2023,2,"1","Google Ads"
2023-12-03,"Google Ads","product_management",86291,Dec 2023,Dec 2023,3,"1","Google Ads"
2023-12-04,"Google Ads","product_management",38765,Dec 2023,Dec 2023,4,"1","Google Ads"
2023-12-05,"Google Ads","product_management",36916,Dec 2023,Dec 2023,5,"1","Google Ads"
2023-12-06,"Google Ads","product_management",0,Dec 2023,Dec 2023,6,"1","Google Ads"
2022-09-13,"Facebook Ads","fullstack_web_development",35379,Sep 2022,Sep 2022,13,"2","Facebook Ads"
2022-09-14,"Facebook Ads","fullstack_web_development",98806,Sep 2022,Sep 2022,14,"2","Facebook Ads"
2022-09-15,"Facebook Ads","fullstack_web_development",95791,Sep 2022,Sep 2022,15,"3","Facebook Ads"
2022-09-16,"Facebook Ads","fullstack_web_development",98928,Sep 2022,Sep 2022,16,"3","Facebook Ads"
2022-09-17,"Facebook Ads","fullstack_web_development",101444,Sep 2022,Sep 2022,17,"3","Facebook Ads"
2022-09-18,"Facebook Ads","fullstack_web_development",100268,Sep 2022,Sep 2022,18,"3","Facebook Ads"
2022-09-19,"Facebook Ads","fullstack_web_development",191442,Sep 2022,Sep 2022,19,"3","Facebook Ads"
2022-09-20,"Facebook Ads","fullstack_web_development",198473,Sep 2022,Sep 2022,20,"3","Facebook Ads"
2022-09-21,"Facebook Ads","fullstack_web_development",196477,Sep 2022,Sep 2022,21,"3","Facebook Ads"
2022-09-22,"Facebook Ads","fullstack_web_development",276571,Sep 2022,Sep 2022,22,"4","Facebook Ads"
2022-09-23,"Facebook Ads","fullstack_web_development",332514,Sep 2022,Sep 2022,23,"4","Facebook Ads"
2022-09-24,"Facebook Ads","fullstack_web_development",360836,Sep 2022,Sep 2022,24,"4","Facebook Ads"
2022-09-25,"Facebook Ads","fullstack_web_development",357092,Sep 2022,Sep 2022,25,"4","Facebook Ads"
2022-09-26,"Facebook Ads","fullstack_web_development",272852,Sep 2022,Sep 2022,26,"4","Facebook Ads"
2022-09-27,"Facebook Ads","fullstack_web_development",244924,Sep 2022,Sep 2022,27,"4","Facebook Ads"
2022-09-28,"Facebook Ads","fullstack_web_development",246987,Sep 2022,Sep 2022,28,"4","Facebook Ads"
2022-09-29,"Facebook Ads","fullstack_web_development",246358,Sep 2022,Sep 2022,29,"5","Facebook Ads"
2022-09-30,"Facebook Ads","fullstack_web_development",247942,Sep 2022,Sep 2022,30,"5","Facebook Ads"
2022-10-01,"Facebook Ads","fullstack_web_development",251332,Oct 2022,Oct 2022,1,"1","Facebook Ads"
2022-10-02,"Facebook Ads","fullstack_web_development",249646,Oct 2022,Oct 2022,2,"1","Facebook Ads"
2022-10-03,"Facebook Ads","fullstack_web_development",250222,Oct 2022,Oct 2022,3,"1","Facebook Ads"
2022-10-04,"Facebook Ads","fullstack_web_development",292151,Oct 2022,Oct 2022,4,"1","Facebook Ads"
2022-10-05,"Facebook Ads","fullstack_web_development",311144,Oct 2022,Oct 2022,5,"1","Facebook Ads"
2022-10-06,"Facebook Ads","fullstack_web_development",409326,Oct 2022,Oct 2022,6,"1","Facebook Ads"
2022-10-07,"Facebook Ads","fullstack_web_development",324883,Oct 2022,Oct 2022,7,"1","Facebook Ads"
2022-10-08,"Facebook Ads","fullstack_web_development",424696,Oct 2022,Oct 2022,8,"2","Facebook Ads"
2022-10-09,"Facebook Ads","fullstack_web_development",410272,Oct 2022,Oct 2022,9,"2","Facebook Ads"
2022-10-10,"Facebook Ads","fullstack_web_development",354445,Oct 2022,Oct 2022,10,"2","Facebook Ads"
2022-10-11,"Facebook Ads","fullstack_web_development",570537,Oct 2022,Oct 2022,11,"2","Facebook Ads"
2022-10-12,"Facebook Ads","fullstack_web_development",611234,Oct 2022,Oct 2022,12,"2","Facebook Ads"
2022-10-13,"Facebook Ads","fullstack_web_development",593959,Oct 2022,Oct 2022,13,"2","Facebook Ads"
2022-10-14,"Facebook Ads","fullstack_web_development",579869,Oct 2022,Oct 2022,14,"2","Facebook Ads"
2022-10-15,"Facebook Ads","fullstack_web_development",781641,Oct 2022,Oct 2022,15,"3","Facebook Ads"
2022-10-16,"Facebook Ads","fullstack_web_development",690758,Oct 2022,Oct 2022,16,"3","Facebook Ads"
2022-10-17,"Facebook Ads","fullstack_web_development",606397,Oct 2022,Oct 2022,17,"3","Facebook Ads"
2022-10-18,"Facebook Ads","fullstack_web_development",552664,Oct 2022,Oct 2022,18,"3","Facebook Ads"
2022-10-19,"Facebook Ads","fullstack_web_development",499613,Oct 2022,Oct 2022,19,"3","Facebook Ads"
2022-10-20,"Facebook Ads","fullstack_web_development",566468,Oct 2022,Oct 2022,20,"3","Facebook Ads"
2022-10-21,"Facebook Ads","fullstack_web_development",484203,Oct 2022,Oct 2022,21,"3","Facebook Ads"
2022-10-22,"Facebook Ads","fullstack_web_development",501720,Oct 2022,Oct 2022,22,"4","Facebook Ads"
2022-10-23,"Facebook Ads","fullstack_web_development",506740,Oct 2022,Oct 2022,23,"4","Facebook Ads"
2022-10-24,"Facebook Ads","fullstack_web_development",321829,Oct 2022,Oct 2022,24,"4","Facebook Ads"
2022-10-25,"Facebook Ads","fullstack_web_development",195910,Oct 2022,Oct 2022,25,"4","Facebook Ads"
2022-10-26,"Facebook Ads","fullstack_web_development",177370,Oct 2022,Oct 2022,26,"4","Facebook Ads"
2022-10-27,"Facebook Ads","fullstack_web_development",113951,Oct 2022,Oct 2022,27,"4","Facebook Ads"
2022-10-28,"Facebook Ads","fullstack_web_development",167694,Oct 2022,Oct 2022,28,"4","Facebook Ads"
2022-10-29,"Facebook Ads","fullstack_web_development",166934,Oct 2022,Oct 2022,29,"5","Facebook Ads"
2022-10-30,"Facebook Ads","fullstack_web_development",152774,Oct 2022,Oct 2022,30,"5","Facebook Ads"
2022-10-31,"Facebook Ads","fullstack_web_development",98277,Oct 2022,Oct 2022,31,"5","Facebook Ads"
2022-12-01,"Facebook Ads","fullstack_web_development",166218,Dec 2022,Dec 2022,1,"1","Facebook Ads"
2022-12-02,"Facebook Ads","fullstack_web_development",170898,Dec 2022,Dec 2022,2,"1","Facebook Ads"
2022-12-03,"Facebook Ads","fullstack_web_development",173731,Dec 2022,Dec 2022,3,"1","Facebook Ads"
2022-12-04,"Facebook Ads","fullstack_web_development",153839,Dec 2022,Dec 2022,4,"1","Facebook Ads"
2022-12-05,"Facebook Ads","fullstack_web_development",146437,Dec 2022,Dec 2022,5,"1","Facebook Ads"
2022-12-06,"Facebook Ads","fullstack_web_development",145911,Dec 2022,Dec 2022,6,"1","Facebook Ads"
2022-12-07,"Facebook Ads","fullstack_web_development",147708,Dec 2022,Dec 2022,7,"1","Facebook Ads"
2022-12-08,"Facebook Ads","fullstack_web_development",144262,Dec 2022,Dec 2022,8,"2","Facebook Ads"
2022-12-09,"Facebook Ads","fullstack_web_development",150572,Dec 2022,Dec 2022,9,"2","Facebook Ads"
2022-12-10,"Facebook Ads","fullstack_web_development",159009,Dec 2022,Dec 2022,10,"2","Facebook Ads"
2022-12-11,"Facebook Ads","fullstack_web_development",149770,Dec 2022,Dec 2022,11,"2","Facebook Ads"
2022-12-12,"Facebook Ads","fullstack_web_development",162228,Dec 2022,Dec 2022,12,"2","Facebook Ads"
2022-12-13,"Facebook Ads","fullstack_web_development",202653,Dec 2022,Dec 2022,13,"2","Facebook Ads"
2022-12-14,"Facebook Ads","fullstack_web_development",217947,Dec 2022,Dec 2022,14,"2","Facebook Ads"
2022-12-15,"Facebook Ads","fullstack_web_development",251848,Dec 2022,Dec 2022,15,"3","Facebook Ads"
2022-12-16,"Facebook Ads","fullstack_web_development",482624,Dec 2022,Dec 2022,16,"3","Facebook Ads"
2022-12-17,"Facebook Ads","fullstack_web_development",732622,Dec 2022,Dec 2022,17,"3","Facebook Ads"
2022-12-18,"Facebook Ads","fullstack_web_development",631573,Dec 2022,Dec 2022,18,"3","Facebook Ads"
2022-12-19,"Facebook Ads","fullstack_web_development",575069,Dec 2022,Dec 2022,19,"3","Facebook Ads"
2022-12-20,"Facebook Ads","fullstack_web_development",618076,Dec 2022,Dec 2022,20,"3","Facebook Ads"
2022-12-21,"Facebook Ads","fullstack_web_development",595912,Dec 2022,Dec 2022,21,"3","Facebook Ads"
2022-12-22,"Facebook Ads","fullstack_web_development",694500,Dec 2022,Dec 2022,22,"4","Facebook Ads"
2022-12-23,"Facebook Ads","fullstack_web_development",804124,Dec 2022,Dec 2022,23,"4","Facebook Ads"
2022-12-24,"Facebook Ads","fullstack_web_development",678180,Dec 2022,Dec 2022,24,"4","Facebook Ads"
2022-12-25,"Facebook Ads","fullstack_web_development",202281,Dec 2022,Dec 2022,25,"4","Facebook Ads"
2022-12-26,"Facebook Ads","fullstack_web_development",96855,Dec 2022,Dec 2022,26,"4","Facebook Ads"
2022-12-27,"Facebook Ads","fullstack_web_development",94645,Dec 2022,Dec 2022,27,"4","Facebook Ads"
2022-12-28,"Facebook Ads","fullstack_web_development",96102,Dec 2022,Dec 2022,28,"4","Facebook Ads"
2022-12-29,"Facebook Ads","fullstack_web_development",156010,Dec 2022,Dec 2022,29,"5","Facebook Ads"
2022-12-30,"Facebook Ads","fullstack_web_development",50247,Dec 2022,Dec 2022,30,"5","Facebook Ads"
2022-12-31,"Facebook Ads","fullstack_web_development",53803,Dec 2022,Dec 2022,31,"5","Facebook Ads"
2023-01-01,"Facebook Ads","fullstack_web_development",51356,Jan 2023,Jan 2023,1,"1","Facebook Ads"
2023-01-02,"Facebook Ads","fullstack_web_development",58508,Jan 2023,Jan 2023,2,"1","Facebook Ads"
2023-01-03,"Facebook Ads","fullstack_web_development",74782,Jan 2023,Jan 2023,3,"1","Facebook Ads"
2023-01-04,"Facebook Ads","fullstack_web_development",76548,Jan 2023,Jan 2023,4,"1","Facebook Ads"
2023-01-05,"Facebook Ads","fullstack_web_development",76516,Jan 2023,Jan 2023,5,"1","Facebook Ads"
2023-01-06,"Facebook Ads","fullstack_web_development",106255,Jan 2023,Jan 2023,6,"1","Facebook Ads"
2023-01-07,"Facebook Ads","fullstack_web_development",145131,Jan 2023,Jan 2023,7,"1","Facebook Ads"
2023-01-08,"Facebook Ads","fullstack_web_development",153841,Jan 2023,Jan 2023,8,"2","Facebook Ads"
2023-01-09,"Facebook Ads","fullstack_web_development",244585,Jan 2023,Jan 2023,9,"2","Facebook Ads"
2023-01-10,"Facebook Ads","fullstack_web_development",307264,Jan 2023,Jan 2023,10,"2","Facebook Ads"
2023-01-11,"Facebook Ads","fullstack_web_development",394178,Jan 2023,Jan 2023,11,"2","Facebook Ads"
2023-01-12,"Facebook Ads","fullstack_web_development",465479,Jan 2023,Jan 2023,12,"2","Facebook Ads"
2023-01-13,"Facebook Ads","fullstack_web_development",592517,Jan 2023,Jan 2023,13,"2","Facebook Ads"
2023-01-14,"Facebook Ads","fullstack_web_development",630768,Jan 2023,Jan 2023,14,"2","Facebook Ads"
2023-01-15,"Facebook Ads","fullstack_web_development",600797,Jan 2023,Jan 2023,15,"3","Facebook Ads"
2023-01-16,"Facebook Ads","fullstack_web_development",405466,Jan 2023,Jan 2023,16,"3","Facebook Ads"
2023-01-17,"Facebook Ads","fullstack_web_development",605992,Jan 2023,Jan 2023,17,"3","Facebook Ads"
2023-01-18,"Facebook Ads","fullstack_web_development",549590,Jan 2023,Jan 2023,18,"3","Facebook Ads"
2023-01-19,"Facebook Ads","fullstack_web_development",601789,Jan 2023,Jan 2023,19,"3","Facebook Ads"
2023-01-20,"Facebook Ads","fullstack_web_development",579119,Jan 2023,Jan 2023,20,"3","Facebook Ads"
2023-01-21,"Facebook Ads","fullstack_web_development",570033,Jan 2023,Jan 2023,21,"3","Facebook Ads"
2023-01-22,"Facebook Ads","fullstack_web_development",480287,Jan 2023,Jan 2023,22,"4","Facebook Ads"
2023-01-23,"Facebook Ads","fullstack_web_development",464012,Jan 2023,Jan 2023,23,"4","Facebook Ads"
2023-01-24,"Facebook Ads","fullstack_web_development",471402,Jan 2023,Jan 2023,24,"4","Facebook Ads"
2023-01-25,"Facebook Ads","fullstack_web_development",475154,Jan 2023,Jan 2023,25,"4","Facebook Ads"
2023-01-26,"Facebook Ads","fullstack_web_development",361376,Jan 2023,Jan 2023,26,"4","Facebook Ads"
2023-01-27,"Facebook Ads","fullstack_web_development",302986,Jan 2023,Jan 2023,27,"4","Facebook Ads"
2023-01-28,"Facebook Ads","fullstack_web_development",301681,Jan 2023,Jan 2023,28,"4","Facebook Ads"
2023-01-29,"Facebook Ads","fullstack_web_development",310016,Jan 2023,Jan 2023,29,"5","Facebook Ads"
2023-01-30,"Facebook Ads","fullstack_web_development",130551,Jan 2023,Jan 2023,30,"5","Facebook Ads"
2023-01-31,"Facebook Ads","fullstack_web_development",98852,Jan 2023,Jan 2023,31,"5","Facebook Ads"
2023-02-01,"Facebook Ads","fullstack_web_development",98145,Feb 2023,Feb 2023,1,"1","Facebook Ads"
2023-02-02,"Facebook Ads","fullstack_web_development",97691,Feb 2023,Feb 2023,2,"1","Facebook Ads"
2023-02-03,"Facebook Ads","fullstack_web_development",98698,Feb 2023,Feb 2023,3,"1","Facebook Ads"
2023-02-04,"Facebook Ads","fullstack_web_development",104878,Feb 2023,Feb 2023,4,"1","Facebook Ads"
2023-02-05,"Facebook Ads","fullstack_web_development",205813,Feb 2023,Feb 2023,5,"1","Facebook Ads"
2023-02-06,"Facebook Ads","fullstack_web_development",223674,Feb 2023,Feb 2023,6,"1","Facebook Ads"
2023-02-07,"Facebook Ads","fullstack_web_development",167658,Feb 2023,Feb 2023,7,"1","Facebook Ads"
2023-02-08,"Facebook Ads","fullstack_web_development",167847,Feb 2023,Feb 2023,8,"2","Facebook Ads"
2023-02-09,"Facebook Ads","fullstack_web_development",96734,Feb 2023,Feb 2023,9,"2","Facebook Ads"
2023-02-10,"Facebook Ads","fullstack_web_development",70918,Feb 2023,Feb 2023,10,"2","Facebook Ads"
2023-02-11,"Facebook Ads","fullstack_web_development",70592,Feb 2023,Feb 2023,11,"2","Facebook Ads"
2023-02-12,"Facebook Ads","fullstack_web_development",73113,Feb 2023,Feb 2023,12,"2","Facebook Ads"
2023-02-13,"Facebook Ads","fullstack_web_development",68715,Feb 2023,Feb 2023,13,"2","Facebook Ads"
2023-02-14,"Facebook Ads","fullstack_web_development",69642,Feb 2023,Feb 2023,14,"2","Facebook Ads"
2023-02-15,"Facebook Ads","fullstack_web_development",69690,Feb 2023,Feb 2023,15,"3","Facebook Ads"
2023-02-16,"Facebook Ads","fullstack_web_development",67327,Feb 2023,Feb 2023,16,"3","Facebook Ads"
2023-02-17,"Facebook Ads","fullstack_web_development",69584,Feb 2023,Feb 2023,17,"3","Facebook Ads"
2023-02-18,"Facebook Ads","fullstack_web_development",71822,Feb 2023,Feb 2023,18,"3","Facebook Ads"
2023-02-19,"Facebook Ads","fullstack_web_development",72156,Feb 2023,Feb 2023,19,"3","Facebook Ads"
2023-02-20,"Facebook Ads","fullstack_web_development",63699,Feb 2023,Feb 2023,20,"3","Facebook Ads"
2023-02-21,"Facebook Ads","fullstack_web_development",70582,Feb 2023,Feb 2023,21,"3","Facebook Ads"
2023-02-22,"Facebook Ads","fullstack_web_development",72664,Feb 2023,Feb 2023,22,"4","Facebook Ads"
2023-02-23,"Facebook Ads","fullstack_web_development",68086,Feb 2023,Feb 2023,23,"4","Facebook Ads"
2023-02-24,"Facebook Ads","fullstack_web_development",194743,Feb 2023,Feb 2023,24,"4","Facebook Ads"
2023-02-25,"Facebook Ads","fullstack_web_development",220502,Feb 2023,Feb 2023,25,"4","Facebook Ads"
2023-02-26,"Facebook Ads","fullstack_web_development",218763,Feb 2023,Feb 2023,26,"4","Facebook Ads"
2023-02-27,"Facebook Ads","fullstack_web_development",211150,Feb 2023,Feb 2023,27,"4","Facebook Ads"
2023-02-28,"Facebook Ads","fullstack_web_development",238325,Feb 2023,Feb 2023,28,"4","Facebook Ads"
2023-03-01,"Facebook Ads","fullstack_web_development",351058,Mar 2023,Mar 2023,1,"1","Facebook Ads"
2023-03-02,"Facebook Ads","fullstack_web_development",360227,Mar 2023,Mar 2023,2,"1","Facebook Ads"
2023-03-03,"Facebook Ads","fullstack_web_development",132781,Mar 2023,Mar 2023,3,"1","Facebook Ads"
2023-03-04,"Facebook Ads","fullstack_web_development",35074,Mar 2023,Mar 2023,4,"1","Facebook Ads"
2023-03-07,"Facebook Ads","fullstack_web_development",167816,Mar 2023,Mar 2023,7,"1","Facebook Ads"
2023-03-08,"Facebook Ads","fullstack_web_development",73385,Mar 2023,Mar 2023,8,"2","Facebook Ads"
2023-03-09,"Facebook Ads","fullstack_web_development",287125,Mar 2023,Mar 2023,9,"2","Facebook Ads"
2023-03-10,"Facebook Ads","fullstack_web_development",300706,Mar 2023,Mar 2023,10,"2","Facebook Ads"
2023-03-11,"Facebook Ads","fullstack_web_development",304053,Mar 2023,Mar 2023,11,"2","Facebook Ads"
2023-03-12,"Facebook Ads","fullstack_web_development",248837,Mar 2023,Mar 2023,12,"2","Facebook Ads"
2023-03-13,"Facebook Ads","fullstack_web_development",252336,Mar 2023,Mar 2023,13,"2","Facebook Ads"
2023-03-14,"Facebook Ads","fullstack_web_development",282715,Mar 2023,Mar 2023,14,"2","Facebook Ads"
2023-03-15,"Facebook Ads","fullstack_web_development",340895,Mar 2023,Mar 2023,15,"3","Facebook Ads"
2023-03-16,"Facebook Ads","fullstack_web_development",480741,Mar 2023,Mar 2023,16,"3","Facebook Ads"
2023-03-17,"Facebook Ads","fullstack_web_development",402181,Mar 2023,Mar 2023,17,"3","Facebook Ads"
2023-03-18,"Facebook Ads","fullstack_web_development",376894,Mar 2023,Mar 2023,18,"3","Facebook Ads"
2023-03-19,"Facebook Ads","fullstack_web_development",204214,Mar 2023,Mar 2023,19,"3","Facebook Ads"
2023-03-20,"Facebook Ads","fullstack_web_development",424977,Mar 2023,Mar 2023,20,"3","Facebook Ads"
2023-03-21,"Facebook Ads","fullstack_web_development",436495,Mar 2023,Mar 2023,21,"3","Facebook Ads"
2023-03-22,"Facebook Ads","fullstack_web_development",430294,Mar 2023,Mar 2023,22,"4","Facebook Ads"
2023-03-23,"Facebook Ads","fullstack_web_development",426600,Mar 2023,Mar 2023,23,"4","Facebook Ads"
2023-03-24,"Facebook Ads","fullstack_web_development",430323,Mar 2023,Mar 2023,24,"4","Facebook Ads"
2023-03-25,"Facebook Ads","fullstack_web_development",447094,Mar 2023,Mar 2023,25,"4","Facebook Ads"
2023-03-26,"Facebook Ads","fullstack_web_development",410508,Mar 2023,Mar 2023,26,"4","Facebook Ads"
2023-03-27,"Facebook Ads","fullstack_web_development",394838,Mar 2023,Mar 2023,27,"4","Facebook Ads"
2023-03-28,"Facebook Ads","fullstack_web_development",265661,Mar 2023,Mar 2023,28,"4","Facebook Ads"
2023-03-29,"Facebook Ads","fullstack_web_development",197108,Mar 2023,Mar 2023,29,"5","Facebook Ads"
2023-03-30,"Facebook Ads","fullstack_web_development",195676,Mar 2023,Mar 2023,30,"5","Facebook Ads"
2023-03-31,"Facebook Ads","fullstack_web_development",202614,Mar 2023,Mar 2023,31,"5","Facebook Ads"
2023-04-01,"Facebook Ads","fullstack_web_development",203388,Apr 2023,Apr 2023,1,"1","Facebook Ads"
2023-04-02,"Facebook Ads","fullstack_web_development",204533,Apr 2023,Apr 2023,2,"1","Facebook Ads"
2023-04-03,"Facebook Ads","fullstack_web_development",197459,Apr 2023,Apr 2023,3,"1","Facebook Ads"
2023-04-04,"Facebook Ads","fullstack_web_development",200284,Apr 2023,Apr 2023,4,"1","Facebook Ads"
2023-04-05,"Facebook Ads","fullstack_web_development",200682,Apr 2023,Apr 2023,5,"1","Facebook Ads"
2023-04-06,"Facebook Ads","fullstack_web_development",200590,Apr 2023,Apr 2023,6,"1","Facebook Ads"
2023-04-07,"Facebook Ads","fullstack_web_development",199608,Apr 2023,Apr 2023,7,"1","Facebook Ads"
2023-04-08,"Facebook Ads","fullstack_web_development",196844,Apr 2023,Apr 2023,8,"2","Facebook Ads"
2023-04-09,"Facebook Ads","fullstack_web_development",204173,Apr 2023,Apr 2023,9,"2","Facebook Ads"
2023-04-10,"Facebook Ads","fullstack_web_development",199648,Apr 2023,Apr 2023,10,"2","Facebook Ads"
2023-04-11,"Facebook Ads","fullstack_web_development",198885,Apr 2023,Apr 2023,11,"2","Facebook Ads"
2023-04-12,"Facebook Ads","fullstack_web_development",197852,Apr 2023,Apr 2023,12,"2","Facebook Ads"
